precedingChord,followingChord,partType,frequency
http://purl.org/ontology/mpo/metal_368041_Emin_135,http://purl.org/ontology/mpo/metal_368041_B_137,http://purl.org/ontology/mpo/Bridge,14
http://purl.org/ontology/mpo/metal_368041_Emin_208,http://purl.org/ontology/mpo/metal_368041_B_210,http://purl.org/ontology/mpo/Solo,14
http://purl.org/ontology/mpo/metal_368041_Emin_267,http://purl.org/ontology/mpo/metal_368041_B_269,http://purl.org/ontology/mpo/Bridge,14
http://purl.org/ontology/mpo/metal_368041_D_278,http://purl.org/ontology/mpo/metal_368041_Amin_280,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/alternative_135036_Amin_47,http://purl.org/ontology/mpo/alternative_135036_F_49,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/country_197557_G_97,http://purl.org/ontology/mpo/country_197557_E_99,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/pop_86028_Bb_126,http://purl.org/ontology/mpo/pop_86028_Bb_128,http://purl.org/ontology/mpo/Outro,14
http://purl.org/ontology/mpo/alternative_137863_Cmin_184,http://purl.org/ontology/mpo/alternative_137863_G_186,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/alternative_137863_D_140,http://purl.org/ontology/mpo/alternative_137863_G_142,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/alternative_137863_D_4,http://purl.org/ontology/mpo/alternative_137863_G_6,http://purl.org/ontology/mpo/Intro,14
http://purl.org/ontology/mpo/alternative_137863_D_167,http://purl.org/ontology/mpo/alternative_137863_G_169,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/alternative_137863_D_20,http://purl.org/ontology/mpo/alternative_137863_G_22,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/alternative_137863_D_86,http://purl.org/ontology/mpo/alternative_137863_G_88,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/alternative_137863_D_30,http://purl.org/ontology/mpo/alternative_137863_D_32,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/alternative_137863_G_190,http://purl.org/ontology/mpo/alternative_137863_D_192,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/soul_622217_Gmin_85,http://purl.org/ontology/mpo/soul_622217_Bb_87,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/pop_rock_73332_D_225,http://purl.org/ontology/mpo/pop_rock_73332_Emin_227,http://purl.org/ontology/mpo/Outro,14
http://purl.org/ontology/mpo/pop_rock_73332_G_194,http://purl.org/ontology/mpo/pop_rock_73332_D_196,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/pop_rock_73332_G_52,http://purl.org/ontology/mpo/pop_rock_73332_D_54,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/country_208190_D_63,http://purl.org/ontology/mpo/country_208190_G_65,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/country_208190_D_125,http://purl.org/ontology/mpo/country_208190_G_127,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/country_208190_D_88,http://purl.org/ontology/mpo/country_208190_G_90,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/country_208190_D_215,http://purl.org/ontology/mpo/country_208190_G_217,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/country_208190_D_39,http://purl.org/ontology/mpo/country_208190_G_41,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/country_208190_D_76,http://purl.org/ontology/mpo/country_208190_G_78,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/country_208190_D_230,http://purl.org/ontology/mpo/country_208190_G_232,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/pop_rock_312884_D_77,http://purl.org/ontology/mpo/pop_rock_312884_G_79,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/pop_rock_312884_D_2,http://purl.org/ontology/mpo/pop_rock_312884_G_4,http://purl.org/ontology/mpo/Intro,14
http://purl.org/ontology/mpo/pop_rock_312884_D_99,http://purl.org/ontology/mpo/pop_rock_312884_G_101,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/country_35541_Emin_90,http://purl.org/ontology/mpo/country_35541_Emin_92,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/country_35541_Emin_193,http://purl.org/ontology/mpo/country_35541_Emin_195,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/country_35541_G_163,http://purl.org/ontology/mpo/country_35541_Amin_165,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/country_35541_D_53,http://purl.org/ontology/mpo/country_35541_D_55,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/metal_368111_Gmin_132,http://purl.org/ontology/mpo/metal_368111_Ab_134,http://purl.org/ontology/mpo/Instrumental,14
http://purl.org/ontology/mpo/pop_rock_158951_F_154,http://purl.org/ontology/mpo/pop_rock_158951_D_156,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/pop_195134_Emin_199,http://purl.org/ontology/mpo/pop_195134_G_201,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/pop_195134_Emin_60,http://purl.org/ontology/mpo/pop_195134_G_62,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/rock_52678_Bmin_188,http://purl.org/ontology/mpo/rock_52678_Bmin_190,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/rock_52678_Bmin_91,http://purl.org/ontology/mpo/rock_52678_Bmin_93,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/pop_340919_G_143,http://purl.org/ontology/mpo/pop_340919_D_145,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/pop_340919_G_13,http://purl.org/ontology/mpo/pop_340919_D_15,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/pop_340919_G_78,http://purl.org/ontology/mpo/pop_340919_D_80,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/metal_327823_As_32,http://purl.org/ontology/mpo/metal_327823_As_34,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/metal_327823_Dmin_40,http://purl.org/ontology/mpo/metal_327823_Dmin_42,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/metal_327823_Dmin_108,http://purl.org/ontology/mpo/metal_327823_Dmin_110,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/metal_327823_Dmin_176,http://purl.org/ontology/mpo/metal_327823_Dmin_178,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/metal_327823_As_168,http://purl.org/ontology/mpo/metal_327823_As_170,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/metal_327823_As_100,http://purl.org/ontology/mpo/metal_327823_As_102,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/pop_rock_238326_F_82,http://purl.org/ontology/mpo/pop_rock_238326_Emin_84,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/pop_rock_238326_F_58,http://purl.org/ontology/mpo/pop_rock_238326_Emin_60,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/pop_rock_238326_F_34,http://purl.org/ontology/mpo/pop_rock_238326_Emin_36,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/pop_rock_238326_F_190,http://purl.org/ontology/mpo/pop_rock_238326_Emin_192,http://purl.org/ontology/mpo/Outro,14
http://purl.org/ontology/mpo/pop_rock_238326_F_10,http://purl.org/ontology/mpo/pop_rock_238326_Emin_12,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/country_188571_G_175,http://purl.org/ontology/mpo/country_188571_G_177,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/jazz_252671_F_18,http://purl.org/ontology/mpo/jazz_252671_E_20,http://purl.org/ontology/mpo/Intro,14
http://purl.org/ontology/mpo/jazz_252671_F_11,http://purl.org/ontology/mpo/jazz_252671_E_13,http://purl.org/ontology/mpo/Intro,14
http://purl.org/ontology/mpo/metal_367736_D_28,http://purl.org/ontology/mpo/metal_367736_Emin_30,http://purl.org/ontology/mpo/Interlude,14
http://purl.org/ontology/mpo/metal_367736_D_133,http://purl.org/ontology/mpo/metal_367736_Emin_135,http://purl.org/ontology/mpo/Solo,14
http://purl.org/ontology/mpo/metal_367736_D_161,http://purl.org/ontology/mpo/metal_367736_A_163,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/metal_367736_D_51,http://purl.org/ontology/mpo/metal_367736_Emin_53,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/metal_367736_D_88,http://purl.org/ontology/mpo/metal_367736_Emin_90,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/pop_rock_57646_Emin_76,http://purl.org/ontology/mpo/pop_rock_57646_D_78,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/pop_rock_57646_Amin_115,http://purl.org/ontology/mpo/pop_rock_57646_G_117,http://purl.org/ontology/mpo/Solo,14
http://purl.org/ontology/mpo/pop_rock_57646_Amin_3,http://purl.org/ontology/mpo/pop_rock_57646_G_5,http://purl.org/ontology/mpo/Intro,14
http://purl.org/ontology/mpo/pop_rock_57646_Amin_19,http://purl.org/ontology/mpo/pop_rock_57646_G_21,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/pop_rock_57646_Amin_58,http://purl.org/ontology/mpo/pop_rock_57646_G_60,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/pop_rock_57646_Emin_37,http://purl.org/ontology/mpo/pop_rock_57646_D_39,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/alternative_124649_Emin_74,http://purl.org/ontology/mpo/alternative_124649_Amin_76,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/punk_127550_A_181,http://purl.org/ontology/mpo/punk_127550_Emin_183,http://purl.org/ontology/mpo/Outro,14
http://purl.org/ontology/mpo/punk_60711_G_132,http://purl.org/ontology/mpo/punk_60711_G_134,http://purl.org/ontology/mpo/Bridge,14
http://purl.org/ontology/mpo/electronic_25862_D_2,http://purl.org/ontology/mpo/electronic_25862_Amin_4,http://purl.org/ontology/mpo/Intro,14
http://purl.org/ontology/mpo/electronic_7491_G_11,http://purl.org/ontology/mpo/electronic_7491_Amin_13,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/electronic_7491_G_51,http://purl.org/ontology/mpo/electronic_7491_Amin_53,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/electronic_29318_Emin_88,http://purl.org/ontology/mpo/electronic_29318_G_90,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/electronic_622345_Dmin_43,http://purl.org/ontology/mpo/electronic_622345_F_45,http://purl.org/ontology/mpo/Instrumental,14
http://purl.org/ontology/mpo/electronic_622345_Amin_102,http://purl.org/ontology/mpo/electronic_622345_G_104,http://purl.org/ontology/mpo/Instrumental,14
http://purl.org/ontology/mpo/electronic_622345_Dmin_99,http://purl.org/ontology/mpo/electronic_622345_F_101,http://purl.org/ontology/mpo/Instrumental,14
http://purl.org/ontology/mpo/electronic_622345_Amin_46,http://purl.org/ontology/mpo/electronic_622345_G_48,http://purl.org/ontology/mpo/Instrumental,14
http://purl.org/ontology/mpo/electronic_290356_G_54,http://purl.org/ontology/mpo/electronic_290356_D_56,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/rap_298496_D_115,http://purl.org/ontology/mpo/rap_298496_Amin_117,http://purl.org/ontology/mpo/Bridge,14
http://purl.org/ontology/mpo/rap_298496_D_131,http://purl.org/ontology/mpo/rap_298496_Amin_133,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/rap_298496_D_51,http://purl.org/ontology/mpo/rap_298496_Amin_53,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/rap_298496_D_147,http://purl.org/ontology/mpo/rap_298496_Amin_149,http://purl.org/ontology/mpo/Bridge,14
http://purl.org/ontology/mpo/rap_31839_Amin_98,http://purl.org/ontology/mpo/rap_31839_G_100,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/rap_31839_Amin_20,http://purl.org/ontology/mpo/rap_31839_G_22,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/rap_31839_Amin_60,http://purl.org/ontology/mpo/rap_31839_G_62,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/rap_31839_Amin_114,http://purl.org/ontology/mpo/rap_31839_G_116,http://purl.org/ontology/mpo/Intro,14
http://purl.org/ontology/mpo/reggae_36243_D_123,http://purl.org/ontology/mpo/reggae_36243_G_125,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/reggae_36243_D_75,http://purl.org/ontology/mpo/reggae_36243_G_77,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/reggae_36243_D_107,http://purl.org/ontology/mpo/reggae_36243_G_109,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/reggae_36243_D_91,http://purl.org/ontology/mpo/reggae_36243_G_93,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/reggae_36243_D_43,http://purl.org/ontology/mpo/reggae_36243_G_45,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/reggae_36243_D_59,http://purl.org/ontology/mpo/reggae_36243_G_61,http://purl.org/ontology/mpo/Verse,14
http://purl.org/ontology/mpo/soul_239404_Bbmaj7_89,http://purl.org/ontology/mpo/soul_239404_Dmin7_91,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/soul_239404_Bbmaj7_134,http://purl.org/ontology/mpo/soul_239404_Dmin7_136,http://purl.org/ontology/mpo/Chorus,14
http://purl.org/ontology/mpo/rock_238390_F_489,http://purl.org/ontology/mpo/rock_238390_G_491,http://purl.org/ontology/mpo/Verse,13
http://purl.org/ontology/mpo/rock_238390_F_552,http://purl.org/ontology/mpo/rock_238390_G_554,http://purl.org/ontology/mpo/Solo,13
http://purl.org/ontology/mpo/pop_rock_314564_F_619,http://purl.org/ontology/mpo/pop_rock_314564_F_621,http://purl.org/ontology/mpo/Bridge,13
http://purl.org/ontology/mpo/pop_rock_314564_Asus2_736,http://purl.org/ontology/mpo/pop_rock_314564_Emin_738,http://purl.org/ontology/mpo/Verse,13
http://purl.org/ontology/mpo/pop_rock_314564_G_742,http://purl.org/ontology/mpo/pop_rock_314564_G_744,http://purl.org/ontology/mpo/Verse,13
http://purl.org/ontology/mpo/pop_rock_314564_G_786,http://purl.org/ontology/mpo/pop_rock_314564_G_788,http://purl.org/ontology/mpo/Outro,13
http://purl.org/ontology/mpo/pop_rock_314564_Asus2_772,http://purl.org/ontology/mpo/pop_rock_314564_Emin_774,http://purl.org/ontology/mpo/Verse,13
http://purl.org/ontology/mpo/pop_rock_314564_F_592,http://purl.org/ontology/mpo/pop_rock_314564_Bb_594,http://purl.org/ontology/mpo/Verse,13
http://purl.org/ontology/mpo/pop_rock_314564_D_726,http://purl.org/ontology/mpo/pop_rock_314564_Asus2_728,http://purl.org/ontology/mpo/Verse,13
http://purl.org/ontology/mpo/pop_rock_314564_F_665,http://purl.org/ontology/mpo/pop_rock_314564_D_667,http://purl.org/ontology/mpo/Verse,13
http://purl.org/ontology/mpo/pop_rock_126027_F_32,http://purl.org/ontology/mpo/pop_rock_126027_E_34,http://purl.org/ontology/mpo/Verse,13
http://purl.org/ontology/mpo/pop_rock_126027_F_37,http://purl.org/ontology/mpo/pop_rock_126027_Dmin_39,http://purl.org/ontology/mpo/Verse,13
http://purl.org/ontology/mpo/alternative_278558_G_252,http://purl.org/ontology/mpo/alternative_278558_F_254,http://purl.org/ontology/mpo/Instrumental,13
http://purl.org/ontology/mpo/rock_137190_G_207,http://purl.org/ontology/mpo/rock_137190_G_209,http://purl.org/ontology/mpo/Solo,13
http://purl.org/ontology/mpo/rock_137190_D_231,http://purl.org/ontology/mpo/rock_137190_F_233,http://purl.org/ontology/mpo/Verse,13
http://purl.org/ontology/mpo/rock_137190_Bb_40,http://purl.org/ontology/mpo/rock_137190_Bmin_42,http://purl.org/ontology/mpo/Solo,13
http://purl.org/ontology/mpo/rock_162800_Dmin_81,http://purl.org/ontology/mpo/rock_162800_G_83,http://purl.org/ontology/mpo/Verse,13
http://purl.org/ontology/mpo/rock_162800_Gmin_255,http://purl.org/ontology/mpo/rock_162800_Bb_257,http://purl.org/ontology/mpo/Interlude,13
http://purl.org/ontology/mpo/rock_162800_Dmin_29,http://purl.org/ontology/mpo/rock_162800_G_31,http://purl.org/ontology/mpo/Verse,13
http://purl.org/ontology/mpo/metal_632386_Dmin_131,http://purl.org/ontology/mpo/metal_632386_Dmin_133,http://purl.org/ontology/mpo/Interlude,13
http://purl.org/ontology/mpo/metal_632386_Gmin_152,http://purl.org/ontology/mpo/metal_632386_F_154,http://purl.org/ontology/mpo/Interlude,13
http://purl.org/ontology/mpo/metal_632386_Csus4_216,http://purl.org/ontology/mpo/metal_632386_Fsus4_218,http://purl.org/ontology/mpo/Outro,13
http://purl.org/ontology/mpo/metal_632386_Bbmaj7_208,http://purl.org/ontology/mpo/metal_632386_A_210,http://purl.org/ontology/mpo/Outro,13
http://purl.org/ontology/mpo/pop_21692_F_93,http://purl.org/ontology/mpo/pop_21692_Bb_95,http://purl.org/ontology/mpo/Verse,13
http://purl.org/ontology/mpo/pop_21692_F_210,http://purl.org/ontology/mpo/pop_21692_Bb_212,http://purl.org/ontology/mpo/Outro,13
http://purl.org/ontology/mpo/pop_21692_F_30,http://purl.org/ontology/mpo/pop_21692_Bb_32,http://purl.org/ontology/mpo/Verse,13
http://purl.org/ontology/mpo/pop_86060_F_229,http://purl.org/ontology/mpo/pop_86060_F_231,http://purl.org/ontology/mpo/Chorus,13
http://purl.org/ontology/mpo/pop_86060_F_44,http://purl.org/ontology/mpo/pop_86060_F_46,http://purl.org/ontology/mpo/Chorus,13
http://purl.org/ontology/mpo/alternative_147685_A_111,http://purl.org/ontology/mpo/alternative_147685_Bmin_113,http://purl.org/ontology/mpo/Chorus,13
http://purl.org/ontology/mpo/alternative_147685_A_55,http://purl.org/ontology/mpo/alternative_147685_Bmin_57,http://purl.org/ontology/mpo/Chorus,13
http://purl.org/ontology/mpo/alternative_147685_A_158,http://purl.org/ontology/mpo/alternative_147685_Bmin_160,http://purl.org/ontology/mpo/Chorus,13
http://purl.org/ontology/mpo/metal_368041_D_66,http://purl.org/ontology/mpo/metal_368041_Amin_68,http://purl.org/ontology/mpo/Chorus,13
http://purl.org/ontology/mpo/metal_368041_D_219,http://purl.org/ontology/mpo/metal_368041_Amin_221,http://purl.org/ontology/mpo/Chorus,13
http://purl.org/ontology/mpo/metal_368041_D_146,http://purl.org/ontology/mpo/metal_368041_Amin_148,http://purl.org/ontology/mpo/Chorus,13
http://purl.org/ontology/mpo/metal_601039_Amin_100,http://purl.org/ontology/mpo/metal_601039_Amin_102,http://purl.org/ontology/mpo/Bridge,13
http://purl.org/ontology/mpo/metal_601039_Emin_111,http://purl.org/ontology/mpo/metal_601039_G_113,http://purl.org/ontology/mpo/Verse,13
http://purl.org/ontology/mpo/country_197557_E_175,http://purl.org/ontology/mpo/country_197557_G_177,http://purl.org/ontology/mpo/Chorus,13
http://purl.org/ontology/mpo/alternative_137863_D_42,http://purl.org/ontology/mpo/alternative_137863_G_44,http://purl.org/ontology/mpo/Verse,13
http://purl.org/ontology/mpo/alternative_137863_D_171,http://purl.org/ontology/mpo/alternative_137863_G_173,http://purl.org/ontology/mpo/Verse,13
http://purl.org/ontology/mpo/alternative_137863_D_144,http://purl.org/ontology/mpo/alternative_137863_G_146,http://purl.org/ontology/mpo/Verse,13
http://purl.org/ontology/mpo/alternative_137863_G_77,http://purl.org/ontology/mpo/alternative_137863_D_79,http://purl.org/ontology/mpo/Verse,13
http://purl.org/ontology/mpo/alternative_137863_D_70,http://purl.org/ontology/mpo/alternative_137863_G_72,http://purl.org/ontology/mpo/Verse,13
